fund_id,date,nav
FND007,2026-03-19,1.114
FND020,2026-06-10,1.5281
FND009,2026-06-15,1.2242
FND003,2026-04-01,1.1649
FND018,06 Nov 2025,1.3663
FND018,2025-07-31,1.3202
FND020,2025-11-20,1.9822
FND016,2025-10-15,1.3976
FND017,2025-09-02,1.1715
FND012,2026-05-18,2.34
FND008,2026-05-13,3.6866
FND014,2025-11-14,0.9429
FND007,2025-07-15,1.1149
FND018,2025-10-31,1.3868
FND017,2026-01-06,1.2784
FND001,2026-01-05,1.6292
FND001,2026-06-01,3.0086
fnd009,2025-08-21,1.1008
FND004,2026-02-27,2.4023
FND016,2025-08-07,1.3664
FND001,2025-08-26,1.4602
FND013,2026-06-11,N/A
FND019,2025-11-07,1.2488
FND019,2026-06-23,1.3292
FND014,2026-02-11,0.795
FND009,2025-08-04,1.1086
FND010,2026-04-03,1.977
FND008,2026-02-19,3.6002
FND008,2026-02-17,3.591
FND002,2026-05-18,1.3136
FND011,2025-07-09,1.0275
FND005,2026-03-09,1.0601
FND009,2025-07-18,1.0944
FND007,2025-10-30,1.0477
FND013,2025-11-10,1.384
FND011,12-29-2025,0.9981
FND004,2025-08-26,2.0623
FND017,2025-12-12,1.2495
FND014,2026-06-24,0.7244
FND005,2026-05-21,1.0744
FND005,2025-08-08,0.988
FND018,2026-06-03,1.4488
FND009,2025-10-31,1.129
FND015,2026-01-15,1.0121
FND010,2026-03-31,1.9935
FND006,2026-04-16,0.7641
FND006,2026-01-08,0.786
FND019,2025-10-01,1.2931
FND008,2026-03-27,3.551
FND020,2026-04-02,1.7743
FND020,2025-12-04,1.9479
FND003,2026-04-28,1.1491
FND017,2025-09-15,1.1636
FND005,2025-08-01,0.9957
FND018,2026-05-01,1.437
FND003,17 Apr 2026,1.1485
FND014,2025-11-07,0.9453
FND008,2025-10-09,3.3452
FND002,2025-07-16,1.2168
FND015,2026-05-26,0.9475
FND019,2025-09-08,1.2031
FND011,2025-08-26,1.0366
FND006,2025-11-26,0.8548
FND011,2025-10-23,1.0444
FND007,2025-09-11,1.0652
FND013,2026-04-17,1.3544
FND005,2026-04-13,1.0646
FND016,2025-12-29,1.278
FND012,16/01/2026,2.1372
FND016,2025-11-07,1.3297
FND009,2025-12-29,1.1651
FND006,2025-07-09,0.8448
FND003,2025-07-09,1.0612
FND008,2026-04-01,3.5497
FND015,2026-05-06,0.9422
FND012,2025-07-17,2.5293
FND008,2025/12/22,4.1072
FND007,2025-12-24,1.0678
FND002,2026-06-05,1.2686
FND011,2025-12-19,1.0159
FND004,2025/10/03,2.1334
FND004,23/06/2026,2.336
FND008,2025-11-27,4.0325
FND015,2025-11-18,1.0299
FND012,2025-08-04,RM 2.5669
FND019,2026-03-06,1.3247
FND007,2025-10-27,1.0528
FND003,2025-11-04,1.1451
FND009,2025-08-22,1.0932
FND011,2025-09-08,1.0465
FND015,2026-05-01,0.9438
FND005,2025-11-07,1.0405
FND007,2026-05-28,1.0966
FND020,2026-06-19,1.5345
FND012,2026-03-06,2.1034
FND013,2025-10-20,1.3634
FND005,2025-07-02,1.0056
FND007,2026-04-30,1.0875
FND005,2025-11-17,1.0442
FND020,2026-05-01,1.6111
FND016,2025-11-28,1.3293
FND013,2025-12-17,1.3657
FND012,2026-05-01,2.1122
FND009,2026-03-10,1.1653
FND017,2025-08-11,1.2651
FND010,2025-11-07,2.1337
FND017,2025-08-28,1.1877
FND020,2026-01-26,2.0998
FND 004,2025-08-07,2.1011
FND006,2026-03-09,0.8001
FND009,2025-10-27,1.1276
FND013,2025-07-03,1.3225
FND009,2026-04-16,1.2061
FND014,2025-07-30,0.7211
FND006,2026-06-26,0.8104
FND011,2025-09-17,1.0429
FND003,2025-10-14,1.1265
FND015,2026-02-24,0.9768
FND017,2025-09-01,1.1933
FND017,2025-11-04,1.1513
FND015,2025-09-08,1.0156
FND008,2025-10-03,3.1898
FND015,2026-03-26,0.9493
FND17,2025-10-23,1.167
FND017,2026-04-17,1.3144
FND013,06-02-2026,1.3196
FND015,2026-06-25,0.9432
FND018,2026-04-22,1.4361
FND002,2026-05-13,1.2923
FND001,2026-06-24,1.4385
FND003,2026-05-21,1.1502
FND018,2026-06-24,1.4536
FND020,2026-06-17,1.5042
FND016,2025-12-18,1.3064
FND016,2025-08-01,1.3917
FND013,2026-03-24,1.3572
FND015,2025-12-29,1.022
FND013,2026-04-21,1.344
FND012,2026-06-03,2.3017
FND015,2026-06-26,0.9443
FND010,2025-07-18,1.5996
FND013,2025-10-03,1.3544
FND020,2025-11-05,2.0002
FND006,2025-10-10,0.8904
FND014,2025-09-09,0.8429
FND002,2025-09-17,1.2152
FND005,2025-10-28,1.0431
FND016,2025-10-03,1.3821
FND017,2026-05-29,1.3643
FND006,2025-12-10,0.8266
FND006,2026-04-22,0.7636
FND008,2025-12-04,3.9513
FND020,2026-02-12,2.0838
FND017,2025-11-24,1.1958
FND020,2025-10-08,1.7998
FND018,2025-07-24,1.3474
FND005,2026-01-27,1.0396
FND016,2025-10-14,1.391
FND007,2026-01-01,1.0628
FND001,2026-06-10,1.4654
FND018,2025-07-16,1.3839
FND018,2025-08-28,1.3534
FND007,2025-07-29,1.1076
FND015,2025-10-24,1.0215
FND018,2026-05-08,1.4331
FND011,2025-08-11,1.0322
FND018,2025-08-26,1.3319
FND012,27 Aug 2025,2.4886
FND007,2025-12-29,1.0659
FND009,2025-11-12,1.1351
FND002,2025-08-18,1.167
FND019,2025-09-22,1.2644
FND006,2025-09-10,0.8601
FND015,2025-08-08,1.007
FND019,2026-02-23,1.3128
FND019,2025-08-25,1.2293
FND008,2026-04-20,3.618
FND016,2025-11-03,1.3801
FND002,2025-09-23,1.2307
FND007,2026-03-12,1.1097
FND007,2026-01-13,1.0823
FND007,2026-05-15,1.0929
FND003,2025-10-28,1.1283
FND011,2026-04-01,0.9739
FND013,2025-10-10,1.3428
FND002,2025-12-15,1.35
FND004,2026-02-09,2.1473
FND006,2025-11-04,0.8796
FND017,2026-04-03,1.2763
FND016,2026-04-02,1.322
FND004,2026-05-05,2.3046
FND016,2026-01-19,1.2657
FND017,2026-01-21,1.2834
FND018,2025-07-01,2.8452
FND006,2025-11-05,0.8639
FND002,2026-01-02,1.2914
FND015,2026-06-23,0.9502
FND017,2026-05-14,1.35
FND004,2025-07-29,2.2707
FND020,2026-01-08,2.0323
FND007,2026-06-25,1.0916
FND018,2026-06-04,1.4411
fnd007,2025-08-06,1.0929
FND020,2026-03-12,1.9269
FND009,2026/04/13,1.2055
FND018,2026-01-23,1.3771
FND019,2025-09-01,1.2267
FND002,2025-11-25,1.2618
FND007,2026-03-27,1.1115
FND003,2025-11-12,1.1402
FND013,2026-03-04,1.3431
FND001,2025-07-21,1.3256
FND017,2025-10-13,1.2108
FND015,2025/11/19,1.0246
FND013,2026-05-22,1.2939
FND019,2025-09-23,1.2821
FND016,2025-12-22,1.2926
FND012,2025-08-26,2.4635
FND014,2025-10-09,0.953
FND009,2025-11-20,1.1514
FND003,2026-04-02,1.1676
FND015,07 Nov 2025,1.0248
FND018,2026-04-02,1.4129
FND006,2025-12-25,0.7873
FND008,2025-10-22,3.2809
FND019,2025-09-18,1.2186
FND003,2025-10-15,1.1262
FND019,2026-04-03,1.3026
FND017,2026-04-06,1.2885
FND009,2025-10-07,1.1109
FND011,2025-12-04,1.0183
FND010,2025-10-15,2.0007
fnd018,2025-08-20,1.3411
FND004,2025-11-25,2.1831
FND013,2025-09-03,1.3908
FND002,17 Mar 2026,1.3165
FND013,2025-10-07,1.3476
FND018,2026-02-24,1.341
FND010,2025-09-08,1.9185
FND011,2026-02-26,0.9738
FND013,2026-01-09,1.3899
FND016,2026-04-17,1.2871
FND009,2025/10/29,1.1307
FND019,2025-07-01,1.2707
FND011,2026-01-12,0.9908
FND003,2025/09/16,1.1331
FND010,2026-05-21,2.2215
FND008,2026-03-31,3.4617
FND003,2026-02-05,1.1805
FND016,2026-01-01,N/A
FND019,2025-10-13,1.3015
FND012,2025-08-14,2.4118
FND013,2026-05-20,1.3004
FND013,2025-10-27,1.3708
FND013,2025-09-29,1.3713
FND005,2026-05-28,1.077
FND019,2026-05-07,1.3093
FND003,2025-09-17,1.1325
 FND020,2026-01-02,1.9761
FND001,2026-03-17,1.6133
FND006,2025-09-04,0.8352
FND019,2026-06-05,1.2956
FND006,2025-09-08,0.854
FND014,2025-08-19,0.7816
FND006,2025-10-22,0.8686
FND001,2026-04-09,1.6236
FND017,2026-06-09,1.3477
FND006,2026-06-22,0.8021
FND005,2026-04-27,1.0781
FND008,2026-04-14,3.6432
FND010,2025-07-15,1.5734
FND005,15 Apr 2026,1.0653
FND006,2026-04-01,0.7757
FND015,2025-10-08,1.016
FND011,2026-01-30,0.9924
FND005,2025-07-21,1.0034
FND011,2025-11-28,1.0136
FND012,2026-01-12,2.1218
FND005,2025-08-20,1.0073
FND002,2025-08-22,1.1711
FND009,2026-02-25,1.1631
FND016,2025-08-12,1.3849
FND004,2026-05-25,2.1708
FND008,06/10/2025,3.1945
FND020,2025-10-23,1.9397
FND015,2026-02-09,0.9913
FND001,2026-06-23,1.4417
FND005,2026-04-10,1.0621
FND007,2026-02-10,1.0826
FND006,2026-02-05,0.8005
FND017,2025-09-24,1.2427
FND011,2026-03-09,0.9762
FND011,2025-11-27,1.0194
FND007,2026-04-24,1.0875
FND003,2025-08-07,1.097
FND020,2026-04-08,1.677
FND016,2025-09-24,1.3904
FND010,2026-05-18,2.1837
FND003,2026-03-30,1.1637
FND003,2026-01-14,1.1822
FND003,18 Jul 2025,1.0751
FND017,2026-01-15,1.3077
FND002,2026-01-01,N/A
FND012,2025-07-11,2.5061
FND002,2026-05-14,1.2962
FND005,2025-10-03,1.0142
FND012,2026-01-19,2.1461
FND019,2026-06-19,1.3199
FND005,2025-11-28,1.043
 FND017,2026/03/09,1.2757
FND005,2026-05-19,1.0779
FND001,2026-05-11,1.4954
FND005,2026-02-10,1.023
FND001,2026-01-01,1.6364
FND010,2026-04-17,1.9368
FND018,2026-06-11,1.4766
FND002,2025-08-15,1.1802
FND009,2025-07-10,1.0983
FND007,2026-03-24,1.1107
FND010,2025/10/29,2.0531
FND013,2026-05-13,1.302
FND013,2025-07-02,1.3082
FND007,2025-11-20,1.0287
FND017,2026-06-11,1.348
FND020,2025-12-26,1.947
FND008,2026-03-30,3.4851
FND012,2025-08-12,2.5411
FND006,2025-11-13,0.8621
FND007,2026-01-21,1.0815
FND006,2026-06-10,0.7732
FND006,2026-01-20,0.8077
FND019,2026-04-08,1.2821
FND014,2026-02-25,0.7945
FND013,2025-08-21,1.3629
FND019,2025-07-18,1.2296
FND020,2026-03-25,1.903
FND015,2026-02-27,0.9667
FND003,2025-11-18,1.1433
FND006,2026-03-20,0.7838
FND011,2026-01-26,0.9964
FND019,03/11/2025,1.2819
FND016,2025-11-27,1.3409
FND006,2026-05-26,0.7554
FND018,12 Nov 2025,1.3348
FND 010,2026-06-04,2.207
FND013,2025-12-19,1.3831
FND010,2026-04-01,1.9936
FND006,2025-12-08,0.8192
FND003,2025-12-04,1.1557
FND002,2025-12-30,1.3356
FND015,2025-08-28,1.0239
FND011,2025-12-02,1.0148
FND011,2025-07-08,1.0247
FND015,2025/11/05,1.028
FND019,2026-06-03,1.319
FND004,2026-05-11,2.2423
FND016,2025-09-01,1.3604
FND017,2026-06-01,1.3492
FND008,2026-01-28,3.8676
FND019,2026-03-11,1.2757
FND019,30 Jun 2026,1.3473
FND018,2026-05-20,1.4133
FND006,2026-02-26,0.7887
FND008,2026-04-28,3.7311
FND007,2026-03-30,1.1153
FND007,2025-07-25,1.1135
FND011,2026-05-01,1.004
FND018,2026-06-23,1.4445
FND016,2025/07/07,1.473
FND004,2025-08-28,2.1141
FND019,2026-06-15,1.3175
FND003,2026-02-25,1.1728
FND004,2025-12-11,2.158
FND007,2025-11-04,1.042
FND016,2025-08-27,1.3518
FND003,2026-03-25,1.157
FND014,2026-05-29,0.743
FND012,2025-08-22,2.4151
FND010,2025-08-27,1.8825
FND003,2025-12-10,1.1532
FND009,2025-12-30,1.1686
FND013,2025-07-18,1.3246
FND020,2026-02-26,1.8134
FND017,2025-07-04,1.198
FND018,2025-12-24,1.3594
FND009,2026-05-22,1.2236
FND019,2025-11-28,1.2579
FND004,2026-03-02,2.4059
FND011,2025-08-25,1.0375
FND004,2025-11-10,2.1346
FND019,2026-06-12,1.3402
FND019,2025-12-30,1.3011
FND012,2025-11-21,2.2544
FND019,2026-02-24,1.3063
FND012,2025-12-09,2.2402
FND005,2026-04-06,1.0561
FND020,2025-08-05,null
FND005,2025-09-22,1.0131
FND010,2025-12-26,1.9563
FND009,2026-02-05,1.1667
FND001,2026-02-24,1.5497
FND010,2025-12-04,1.9949
FND020,2025-11-11,2.0971
FND001,2025-09-23,1.5323
FND005,2026-01-07,1.0333
FND014,2026-06-05,0.7443
FND003,2026-01-13,1.1797
FND011,2026-04-17,0.9876
FND011,2025-11-04,1.0461
FND020,2025-07-30,1.9708
FND004,2026-02-11,2.1784
FND008,2025-11-25,3.8331
FND013,2026-04-14,1.3395
FND006,2026-06-23,0.8091
FND015,2025-08-13,1.0179
FND008,11 Aug 2025,3.0045
FND015,2025-09-09,1.0177
FND010,12/12/2025,1.9534
FND005,2026-02-25,1.0471
FND002,2025-08-05,1.1955
FND006,2025-11-06,
FND020,2025-09-09,RM 1.7036
FND015,2025-09-19,1.0107
FND009,2026-04-23,1.216
FND015,2025-12-02,1.0303
FND003,2025-09-19,1.1265
FND011,2026-03-03,0.9698
FND008,2026-02-09,3.6444
FND003,17 Jun 2026,1.1734
FND018,2025-12-25,1.3558
FND001,2026-03-24,1.6995
FND002,2025-11-20,1.2559
FND001,2025-09-08,1.44
FND002,2025-08-08,1.1887
FND004,2025-12-18,2.1191
FND013,2025-10-06,1.3545
FND006,2025-12-01,0.8334
FND002,2025-10-24,1.241
FND019,2025-12-04,1.2307
FND010,2026-02-23,1.9873
FND008,2025-09-08,3.1272
FND002,2025-08-12,1.183
FND011,2026-06-22,0.9941
FND018,2025-09-22,1.3771
FND007,2026-05-07,1.0761
FND001,2026-03-04,1.6335
FND019,2025-07-31,1.2183
FND012,2026-02-10,2.2629
FND004,2025-09-11,2.0972
FND005,2025-12-11,1.0458
FND008,2026-06-03,3.9701
FND002,2026-06-10,1.2552
FND004,2026-05-18,2.2166
FND012,2025-08-05,null
FND008,2025-07-17,3.2942
FND001,2026-06-26,1.4394
FND012,2025-11-24,2.2548
FND016,2026-02-23,1.3388
FND005,2026-01-19,1.0393
FND006,2026-01-30,0.8161
FND001,2026-05-27,1.5365
FND017,2026-03-20,1.2919
FND005,2025-12-26,1.0463
FND010,2025-11-14,2.0563
FND020,2025-07-16,1.8699
FND009,2025-09-30,1.1105
FND017,2026-03-12,1.2892
FND005,2025-08-19,1.0057
FND002,2026-04-21,1.3023
FND006,2025-08-20,0.8233
FND010,2026-06-30,RM 2.3297
FND001,2026-04-27,1.6528
FND002,2025-10-29,1.2551
FND012,2026-03-11,null
FND010,2025-09-09,1.92
FND011,2025-08-27,1.0384
FND015,2026-06-16,0.9538
FND017,2025-07-21,1.2245
FND006,2025-10-24,0.8675
FND17,2025-08-27,1.1989
FND016,2026-02-03,1.2711
FND005,2026-06-09,1.0741
FND009,2026-03-17,1.1809
FND016,2025-08-19,1.3341
FND007,2026-02-12,1.0741
FND006,2026-04-03,0.7639
FND008,2025-08-20,3.0164
FND002,2025-09-08,1.1797
FND020,2025-07-03,1.9342
FND008,2025-11-20,3.8895
FND010,2025-10-16,2.0282
FND020,2025-07-02,1.9663
FND002,2026-03-25,1.3338
FND017,2026-01-14,1.2903
FND007,2026-05-01,1.085
FND009,2025-07-30,1.1108
FND001,2025-12-26,1.5696
FND002,2025-12-23,1.3328
FND012,2025-12-29,2.1167
FND019,2026-02-11,1.3413
FND020,2026-02-16,2.0063
FND005,2025-07-01,1.0025
FND014,2026-05-19,0.7824
FND002,2025-08-21,1.1586
FND003,2026-06-08,1.1636
FND015,2026-03-20,0.9537
FND011,2026-06-02,0.9954
FND007,2026-03-06,1.102
FND007,2025-10-23,1.0542
FND016,2025-08-11,1.3804
FND011,2025-10-30,1.0505
FND16,2026-03-04,1.3389
FND011,2026-02-19,0.9783
FND004,2025-12-19,2.1153
FND018,21 Jan 2026,1.3864
FND014,12-23-2025,0.8331
FND007,2026-06-29,1.0976
FND009,2026-06-10,1.2277
FND008,2025-09-26,3.1962
FND012,2025-09-03,2.6042
FND020,2025-11-25,1.9489
FND011,2025-09-30,1.0265
FND020,2025-11-21,2.0055
FND017,2025-08-06,1.2642
FND011,2025-08-21,1.0284
FND011,2025-09-02,1.0409
FND019,2025-12-25,1.2743
FND010,2025-08-28,1.8998
FND016,2026-03-25,1.3539
FND012,2025-08-25,2.4143
FND009,2025-11-18,1.154
FND015,2026-05-07,0.9445
FND010,2026-02-11,1.8794
FND007,2025-09-03,1.0838
FND003,2026-06-01,1.1573
FND016,2026-04-21,1.2986
FND004,2026-04-21,2.4226
FND012,2026-03-18,2.1365
FND019,2026-04-22,1.2969
FND009,2025-12-25,1.1689
FND020,2025-09-05,1.7389
FND011,2026-02-06,0.9892
FND017,2025-09-30,1.2395
FND004,2026-01-13,1.907
FND008,2026-04-03,3.5907
FND011,2026-04-06,0.973
FND013,2025-09-10,1.3953
FND020,2025-09-23,1.7661
FND006,2025-10-16,0.8923
FND018,2026-01-06,1.3625
FND009,2026-04-07,1.2004
FND006,2025-08-18,0.8253
FND002,2026-03-23,1.3305
FND001,2026-01-23,1.696
FND014,2025-07-24,0.7103
FND005,2026-05-22,1.0746
FND008,12-17-2025,4.1194
FND010,2025-08-14,1.722
FND019,2025-12-09,1.2587
FND017,2026-06-19,1.3739
FND001,2026-03-05,1.6677
FND002,2026-03-09,1.3145
FND013,2026-01-22,1.4016
FND020,2025-10-16,1.9866
FND013,2025-10-02,1.369
FND001,2026-06-15,1.4207
FND018,2025-12-12,1.3328
FND020,2025-10-02,1.7939
FND015,2025-07-11,0.9954
FND014,2026-06-29,0.7488
FND013,2025-12-31,1.3969
FND013,2026-02-18,1.3269
FND017,2026-02-09,1.3121
FND016,2025-07-30,1.4098
FND005,2025-08-25,1.0019
FND009,03-26-2026,1.1916
FND013,2026-01-28,1.4089
FND002,2026-04-23,1.2759
FND002,2025-10-14,1.2484
FND011,2025-09-23,1.0341
FND008,2025-07-16,3.2275
FND013,2025/11/12,1.3738
FND019,2025-08-29,1.2208
FND005,2025-11-26,1.0429
FND012,2025-10-10,2.4722
FND016,2026-01-20,1.2797
FND004,2025-11-12,2.1305
FND016,2026-02-27,1.3281
FND011,2026-03-23,
FND018,2025-08-18,1.3418
FND014,2026-01-23,0.8149
FND010,2026-06-02,2.1636
FND002,2026-01-22,1.3114
FND003,2025-11-05,1.1422
FND017,2026-02-19,1.2872
FND009,2025-09-26,1.1073
FND009,2026-01-19,1.1619
FND017,2025-11-07,1.1592
FND006,2026-03-05,0.7963
FND004,2026-02-18,2.2631
FND004,2026-01-05,2.0119
FND006,2025-07-03,0.8523
FND014,2025-07-07,0.7161
FND009,2026-06-02,1.2258
FND010,2025-08-11,1.6888
FND017,2026-05-07,1.3787
FND014,2025-07-16,0.7017
FND020,2026-01-20,2.059
FND008,2026-05-19,3.7839
FND014,2026-06-04,0.7341
FND005,2025-09-01,1.0043
FND018,2026-01-05,1.3519
FND012,2025-07-25,2.5858
FND014,2025-11-18,0.9305
FND017,2026-03-18,1.2908
FND014,2025-12-25,0.8145
FND020,2025-12-12,1.9664
FND002,2026-05-25,1.3175
FND002,2026-06-04,1.9144
FND012,2025-09-05,2.5574
FND018,2026-06-18,1.4568
FND008,08-18-2025,3.0277
FND020,2026-03-24,1.9322
FND013,2025-08-05,1.3531
FND003,2025-07-04,1.0545
FND002,2026-06-30,1.185
FND015,2025-10-15,1.0231
FND001,2025-09-26,1.5288
FND003,2026-05-06,1.1456
FND020,2025-07-29,1.9391
FND001,2025-12-12,1.5071
FND019,21/08/2025,
FND013,2026-01-29,1.4152
FND020,2025-09-03,1.7825
FND004,2025-11-07,2.0812
FND009,2025-11-05,1.1283
FND010,2026-02-10,1.8781
FND011,2026-02-03,0.9903
FND009,2025-09-11,1.1072
FND007,2025/12/03,1.0364
FND003,2026-02-04,1.181
FND018,2025-08-12,1.3165
FND013,2025-10-24,1.3527
FND002,2026-05-15,1.3084
FND017,2025-07-30,1.2433
FND007,2026-02-02,1.0838
FND003,2026-06-18,1.1783
FND002,2025-10-02,1.2681
FND017,2026-03-02,1.2941
FND018,2025-07-03,1.4184
FND001,2025-10-14,1.5482
FND016,2025-12-31,1.2932
FND006,2025-10-27,0.8606
FND014,2025-10-21,0.9763
FND007,2025-08-20,1.0859
FND010,2025-07-17,1.5885
FND006,2026-02-13,0.792
FND020,2025-12-23,1.9317
FND009,2025-08-15,1.0996
FND012,2025-07-28,2.6015
FND018,2026-06-12,1.4757
FND008,2025-07-10,3.2443
FND012,2025-11-26,2.2211
FND004,2026-02-23,2.2222
FND010,22/05/2026,2.2082
FND005,2026-02-23,1.0431
FND020,2026-01-27,2.0957
FND004,2025-09-01,2.1189
FND007,2025-11-11,1.0315
FND012,2025-10-27,2.4108
FND017,2025-10-16,1.2094
FND020,2025-12-05,1.9709
FND020,2025-07-01,1.9632
FND005,2026-04-08,1.0609
FND004,2026-05-27,2.1446
FND005,2026-01-21,1.0444
FND011,2025-11-05,1.04
FND003,13/08/2025,1.1055
FND003,2025-08-22,1.1035
FND006,2025-09-19,0.8509
FND008,2026-03-06,3.4898
FND008,2025-09-03,3.1403
FND020,2025-10-14,1.932
FND015,2025-07-30,1.003
FND014,2026-05-22,0.7572
FND002,2026-06-12,1.2298
FND013,2025-07-17,1.3094
FND014,2026-03-18,0.8083
FND001,2026-04-08,1.6228
FND010,2025-07-08,1.6639
FND011,2025-07-22,1.0315
FND011,2026-01-20,0.9909
FND006,2026-04-03,0.7639
FND001,2026-04-30,1.6806
FND006,2025-11-14,0.8663
FND014,2026-06-26,0.7346
FND012,2026-01-06,2.1869
FND018,2025-12-04,1.3583
FND017,2025-07-09,1.1949
FND007,2026-01-22,1.0811
FND012,2026-06-26,2.0434
FND005,2026-01-14,1.0426
FND002,2026-03-26,1.3389
FND012,2025-11-13,2.3127
FND009,2026-04-21,1.218
FND015,2026-06-02,0.9468
FND009,2026-02-17,1.1606
FND020,2026-02-10,2.1082
FND010,2025-10-30,2.0731
FND008,2026-02-26,3.5003
FND013,2025-11-28,1.3595
FND002,2025-10-07,1.251
FND019,2026-05-19,1.3662
FND001,2026-03-25,1.718
FND001,2025-08-01,1.2592
FND012,2026-06-19,2.1034
FND013,2026-05-04,1.308
FND013,2026-03-12,1.36
FND002,2025-11-28,1.2686
FND007,03 Jun 2026,1.0983
FND012,2026-01-20,2.1704
FND011,2025-12-23,1.013
FND016,2026-02-11,1.2778
FND020,2026-04-28,1.5504
FND010,2026-04-10,1.8894
FND004,2025-08-18,2.2576
FND012,2025-11-10,2.3574
FND012,2025-12-11,2.2243
FND005,2026-01-23,1.0436
FND017,2026-04-01,1.2747
FND005,12-15-2025,1.0497
FND011,2026-05-06,1.0073
FND005,2025-11-18,1.0419
FND006,2026-05-29,-
FND013,2025-12-15,1.3489
FND001,2025-09-02,1.462
FND011,2026-06-23,0.9996
FND002,2025-11-21,1.248
FND005,2026-01-01,1.0398
FND008,2026-06-25,4.2837
FND005,2026-03-12,null
FND005,2026-05-20,1.0747
FND013,2026-06-29,1.3244
FND016,2025-10-06,1.3869
FND013,2025-10-24,1.3527
FND013,2026-06-01,1.3093
FND012,2025-09-24,2.4927
FND006,2025-10-07,0.8839
FND003,2026-01-02,1.1664
FND002,2025-09-04,1.172
FND006,2026-04-27,0.7438
FND003,2025-11-06,1.1401
FND011,2026-03-17,0.98
FND018,2025-10-02,1.3989
FND003,2025-11-07,1.1354
FND008,2025-08-05,3.1071
FND007,2025-10-06,1.0646
FND014,2026-06-11,0.7173
FND019,2026-04-23,1.3142
FND017,2026-04-27,1.3482
FND010,2026-04-21,1.9647
FND014,2026-06-16,0.7389
FND007,2026-03-10,1.1082
FND012,2025-12-31,2.1173
FND011,2026-04-15,0.9863
FND002,2025-12-09,1.3399
FND003,2026-04-03,1.1648
FND014,2025-12-08,0.8783
FND013,2025-10-08,1.3364
FND019,2025-07-03,1.2764
FND017,2026-03-27,1.298
FND019,2025-07-22,1.2274
FND004,2026-02-10,2.1654
FND011,2025-10-08,1.0399
FND011,2026-02-05,0.9917
FND011,2026-01-08,0.997
FND018,2025-07-29,1.3613
FND012,07-15-2025,2.4377
FND012,2025-09-25,2.4387
FND007,2026-06-04,1.0981
FND001,2025-07-07,1.3605
FND017,2026-06-12,1.3562
FND014,2025-10-17,0.9734
FND004,07-10-2025,2.0361
FND013,2026-05-21,1.2984
FND016,2025-10-20,1.3789
FND002,2025-12-05,1.31
FND003,2025-08-15,1.1068
FND004,2026-03-12,2.3661
FND007,2026-04-22,1.0922
FND012,2025-07-30,2.5776
FND002,2025-10-20,1.2459
FND004,2026-03-23,2.3606
FND004,2025-11-05,2.0725
FND019,2026-03-05,1.3226
FND018,2025-07-23,1.347
FND007,2025-12-11,1.0517
FND014,2025-09-02,0.8515
fnd003,2025-10-01,1.1426
FND002,2026-05-11,1.3094
FND012,05/02/2026,2.2842
FND006,2025-08-21,0.8147
FND002,2026-05-07,1.3077
FND010,2026-02-20,1.9407
FND011,2025-10-29,1.0518
FND010,2026-04-27,1.9888
FND018,2025-07-28,1.3563
FND015,2026-01-27,1.0067
FND007,2026-02-20,1.0812
FND007,2026-02-09,1.0813
FND010,2026-04-24,2.0116
FND002,2026-02-24,1.3312
FND007,2025-10-13,1.0623
FND013,2026-01-15,1.4118
FND018,2026-03-25,1.3931
FND019,2026-06-09,1.3105
FND020,2026-05-13,1.5778
FND019,2025-07-21,1.2333
FND017,2025-08-05,1.2527
FND011,2026-04-21,0.9846
FND007,2026-06-11,1.09
FND014,2025-09-15,0.8916
FND019,2026-02-06,-
FND002,2025-07-10,1.2098
FND014,2026-04-06,0.7773
FND001,2026-05-25,1.5368
FND014,2026-06-10,0.7257
FND018,2026-03-26,1.3874
FND005,2025-12-30,1.0444
FND019,2025-08-12,1.2267
FND008,2025-07-18,3.1945
FND012,2025-12-10,2.2793
 FND017,2026-04-23,1.3409
FND005,2025-08-04,0.9936
FND003,2025-08-06,RM 1.0936
FND008,2025-09-09,RM 3.0295
FND006,2026-02-19,0.788
FND008,2025-07-24,3.1268
FND020,2026-01-06,1.9998
FND012,2025-11-14,2.3137
FND017,2025-08-25,1.1878
FND011,2026-02-25,0.9793
FND001,2025-09-22,1.5381
FND007,2026-05-06,1.0753
FND011,2026-06-24,0.9997
FND01,2025-08-28,1.4313
FND016,2026-01-06,1.2758
FND004,2025-09-19,2.0722
FND020,2025-09-11,1.6898
FND006,2026-06-05,0.765
FND017,2026-06-24,1.3979
FND002,2026-05-07,1.3077
FND018,2026-04-03,1.4232
FND008,2025-12-23,4.1479
FND015,2025-09-18,1.0067
FND010,2025-10-07,1.96
FND003,2026-02-17,1.1732
FND016,2025-09-17,1.3861
FND005,2025-07-22,1.0056
FND019,2026-02-09,1.3243
FND017,2025-12-10,1.2321
FND019,2025-08-01,1.222
FND008,2026-01-15,3.8867
FND001,2026-01-30,1.7303
FND020,2025-11-10,2.0808
FND003,2025-10-13,1.1289
FND002,2026-02-23,1.3504
FND003,2026-04-08,1.1638
FND019,2025-07-07,1.2744
FND012,2026-02-25,2.2952
FND002,2026-01-29,1.3083
FND014,2025-07-11,0.7021
FND017,2025-08-15,1.2372
FND003,2026-05-22,1.1502
FND002,2025-12-26,1.3165
FND015,2025-08-18,1.0121
FND016,2025-11-24,1.3765
FND002,2025-11-17,1.2376
